DateTime,SpeedChanged_speedX,SpeedChanged_speedY,SpeedChanged_speedZ,AltitudeChanged_altitude,AttitudeChanged_roll,AttitudeChanged_pitch,AttitudeChanged_yaw,GpsLocationChanged_latitude,GpsLocationChanged_longitude,GpsLocationChanged_altitude,GpsLocationChanged_latitude_accuracy,GpsLocationChanged_longitude_accuracy,GpsLocationChanged_altitude_accuracy,HomeChanged_latitude,HomeChanged_longitude,HomeChanged_altitude,moveByEnd_dX,moveByEnd_dY,moveByEnd_dZ,moveByEnd_dPsi,WifiSignalChanged_rssi,BatteryStateChanged_percent,FlyingStateChanged_state_unknown,FlyingStateChanged_state_landed,FlyingStateChanged_state_takingoff,FlyingStateChanged_state_hovering,FlyingStateChanged_state_flying,FlyingStateChanged_state_landing,FlyingStateChanged_state_emergency,FlyingStateChanged_state_usertakeoff,FlyingStateChanged_state_motor_ramping,FlyingStateChanged_state_motor_emergency_landing,HomeTypeAvailabilityChanged_type_UNKNOWN,HomeTypeAvailabilityChanged_type_TAKEOFF,HomeTypeAvailabilityChanged_type_PILOT,HomeTypeAvailabilityChanged_type_FIRST_FIX,HomeTypeAvailabilityChanged_type_FOLLOWEE
2024-07-25 20:01:47.977461100,0.0,0.0,0.0,0.0,0.016534913331270218,-0.011239846237003803,-0.0040223803371191025,-21.257451166665973,-48.3032069999998,578.4000244140625,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:48.077735901,0.0,0.0,0.0,0.0,0.016534913331270218,-0.011239846237003803,-0.0040223803371191025,-21.257451166665973,-48.3032069999998,578.4000244140625,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:48.178692818,0.0,0.0,0.0,0.0,0.016534913331270218,-0.011239846237003803,-0.0040223803371191025,-21.257451166665973,-48.3032069999998,578.4000244140625,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:48.279695034,0.0,0.0,0.0,0.0,0.016534913331270218,-0.011239846237003803,-0.0040223803371191025,-21.257451166665973,-48.3032069999998,578.4000244140625,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:48.381012201,0.0,0.0,0.0,0.0,0.016534913331270218,-0.011239846237003803,-0.0040223803371191025,-21.257451166665973,-48.3032069999998,578.4000244140625,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:48.482824802,0.0,0.0,0.0,0.0,0.016534913331270218,-0.011239846237003803,-0.0040223803371191025,-21.257451166665973,-48.3032069999998,578.4000244140625,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-33,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:48.583273411,0.0,0.0,0.0,0.0,0.016581466421484947,-0.010875306092202663,-0.004243140108883381,-21.25745083333298,-48.3032069999998,578.5,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-32,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:48.685465097,0.0,0.0,0.0,0.0,0.016581466421484947,-0.010875306092202663,-0.004243140108883381,-21.25745066666626,-48.3032069999998,578.5,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-32,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:48.788259506,0.0,0.0,0.0,0.0,0.016581466421484947,-0.010875306092202663,-0.004243140108883381,-21.25745066666626,-48.3032069999998,578.5,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-32,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:48.889847755,0.0,0.0,0.0,0.0,0.016581466421484947,-0.010875306092202663,-0.004243140108883381,-21.25745066666626,-48.3032069999998,578.5,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-32,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:48.990552902,0.0,0.0,0.0,0.0,0.016581466421484947,-0.010875306092202663,-0.004243140108883381,-21.25745066666626,-48.3032069999998,578.5,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-32,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:49.091640949,0.0,0.0,0.0,0.0,0.016581466421484947,-0.010875306092202663,-0.004243140108883381,-21.25745066666626,-48.3032069999998,578.5,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-32,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:49.194062710,0.0,0.0,0.0,0.0,0.016581466421484947,-0.010875306092202663,-0.004243140108883381,-21.25745066666626,-48.3032069999998,578.5,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-32,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:49.294978380,0.0,0.0,0.0,0.0,0.016581466421484947,-0.010875306092202663,-0.004243140108883381,-21.25745066666626,-48.3032069999998,578.5,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-32,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-25 20:01:49.398041248,0.0,0.0,0.0,0.0,0.016581466421484947,-0.010875306092202663,-0.004243140108883381,-21.25745066666626,-48.3032069999998,578.5,0,0,1,-21.2574465,-48.303192499999994,2.0,0.0,0.0,0.0,0.0,-32,98,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
